VIX Index,VIX Index,,SPX Index,SPX Index
12/8/2022,22.29,,12/15/2022,3895.75
12/9/2022,22.83,,12/16/2022,3852.36
12/12/2022,25,,12/19/2022,3817.66
12/13/2022,22.55,,12/20/2022,3821.62
12/14/2022,21.14,,12/21/2022,3878.44
12/15/2022,22.83,,12/22/2022,3822.39
12/16/2022,22.62,,12/23/2022,3844.82
12/19/2022,22.42,,12/27/2022,3829.25
12/20/2022,21.48,,12/28/2022,3783.22
12/21/2022,20.07,,12/29/2022,3849.28
12/22/2022,21.97,,12/30/2022,3839.5
12/23/2022,20.87,,1/3/2023,3824.14
12/27/2022,21.65,,1/4/2023,3852.97
12/28/2022,22.14,,1/5/2023,3808.1
12/29/2022,21.44,,1/6/2023,3895.08
12/30/2022,21.67,,1/9/2023,3892.09
1/3/2023,22.9,,1/10/2023,3919.25
1/4/2023,22.01,,1/11/2023,3969.61
1/5/2023,22.46,,1/12/2023,3983.17
1/6/2023,21.13,,1/13/2023,3999.09
1/9/2023,21.97,,1/17/2023,3990.97
1/10/2023,20.58,,1/18/2023,3928.86
1/11/2023,21.09,,1/19/2023,3898.85
1/12/2023,18.83,,1/20/2023,3972.61
1/13/2023,18.35,,1/23/2023,4019.81
1/16/2023,19.49,,1/24/2023,4016.95
1/17/2023,19.36,,1/25/2023,4016.22
1/18/2023,20.34,,1/26/2023,4060.43
1/19/2023,20.52,,1/27/2023,4070.56
1/20/2023,19.85,,1/30/2023,4017.77
1/23/2023,19.81,,1/31/2023,4076.6
1/24/2023,19.2,,2/1/2023,4119.21
1/25/2023,19.08,,2/2/2023,4179.76
1/26/2023,18.73,,2/3/2023,4136.48
1/27/2023,18.51,,2/6/2023,4111.08
1/30/2023,19.94,,2/7/2023,4164
1/31/2023,19.4,,2/8/2023,4117.86
2/1/2023,17.87,,2/9/2023,4081.5
2/2/2023,18.73,,2/10/2023,4090.46
2/3/2023,18.33,,2/13/2023,4137.29
2/6/2023,19.43,,2/14/2023,4136.13
2/7/2023,18.66,,2/15/2023,4147.6
2/8/2023,19.63,,2/16/2023,4090.41
2/9/2023,20.71,,2/17/2023,4079.09
2/10/2023,20.53,,2/21/2023,3997.34
2/13/2023,20.34,,2/22/2023,3991.05
2/14/2023,18.91,,2/23/2023,4012.32
2/15/2023,18.23,,2/24/2023,3970.04
2/16/2023,20.17,,2/27/2023,3982.24
2/17/2023,20.02,,2/28/2023,3970.15
2/20/2023,21.23,,3/1/2023,3951.39
2/21/2023,22.87,,3/2/2023,3981.35
2/22/2023,22.29,,3/3/2023,4045.64
2/23/2023,21.14,,3/6/2023,4048.42
2/24/2023,21.67,,3/7/2023,3986.37
2/27/2023,20.95,,3/8/2023,3992.01
2/28/2023,20.7,,3/9/2023,3918.32
3/1/2023,20.58,,3/10/2023,3861.59
3/2/2023,19.59,,3/13/2023,3855.76
3/3/2023,18.49,,3/14/2023,3919.29
3/6/2023,18.61,,3/15/2023,3891.93
3/7/2023,19.59,,3/16/2023,3960.28
3/8/2023,19.11,,3/17/2023,3916.64
3/9/2023,22.61,,3/20/2023,3951.57
3/10/2023,24.8,,3/21/2023,4002.87
3/13/2023,26.52,,3/22/2023,3936.97
3/14/2023,23.73,,3/23/2023,3948.72
3/15/2023,26.14,,3/24/2023,3970.99
3/16/2023,22.99,,3/27/2023,3977.53
3/17/2023,25.51,,3/28/2023,3971.27
3/20/2023,24.15,,3/29/2023,4027.81
3/21/2023,21.38,,3/30/2023,4050.83
3/22/2023,22.26,,3/31/2023,4109.31
3/23/2023,22.61,,4/3/2023,4124.51
3/24/2023,21.74,,4/4/2023,4100.6
3/27/2023,20.6,,4/5/2023,4090.38
3/28/2023,19.97,,4/6/2023,4105.02
3/29/2023,19.12,,4/10/2023,4109.11
3/30/2023,19.02,,4/11/2023,4108.94
3/31/2023,18.7,,4/12/2023,4091.95
4/3/2023,18.55,,4/13/2023,4146.22
4/4/2023,19,,4/14/2023,4137.64
4/5/2023,19.08,,4/17/2023,4151.32
4/6/2023,18.4,,4/18/2023,4154.87
4/10/2023,18.97,,4/19/2023,4154.52
4/11/2023,19.1,,4/20/2023,4129.79
4/12/2023,19.09,,4/21/2023,4133.52
4/13/2023,17.8,,4/24/2023,4137.04
4/14/2023,17.07,,4/25/2023,4071.63
4/17/2023,16.95,,4/26/2023,4055.99
4/18/2023,16.83,,4/27/2023,4135.35
4/19/2023,16.46,,4/28/2023,4169.48
4/20/2023,17.17,,5/1/2023,4167.87
4/21/2023,16.77,,5/2/2023,4119.58
4/24/2023,16.89,,5/3/2023,4090.75
4/25/2023,18.76,,5/4/2023,4061.22
4/26/2023,18.84,,5/5/2023,4136.25
4/27/2023,17.03,,5/8/2023,4138.12
4/28/2023,15.78,,5/9/2023,4119.17
5/1/2023,16.08,,5/10/2023,4137.64
5/2/2023,17.78,,5/11/2023,4130.62
5/3/2023,18.34,,5/12/2023,4124.08
5/4/2023,20.09,,5/15/2023,4136.28
5/5/2023,17.19,,5/16/2023,4109.9
5/8/2023,16.98,,5/17/2023,4158.77
5/9/2023,17.71,,5/18/2023,4198.05
5/10/2023,16.94,,5/19/2023,4191.98
5/11/2023,16.93,,5/22/2023,4192.63
5/12/2023,17.03,,5/23/2023,4145.58
5/15/2023,17.12,,5/24/2023,4115.24
5/16/2023,17.99,,5/25/2023,4151.28
5/17/2023,16.87,,5/26/2023,4205.45
5/18/2023,16.05,,5/30/2023,4205.52
5/19/2023,16.81,,5/31/2023,4179.83
5/22/2023,17.21,,6/1/2023,4221.02
5/23/2023,18.53,,6/2/2023,4282.37
5/24/2023,20.03,,6/5/2023,4273.79
5/25/2023,19.14,,6/6/2023,4283.85
5/26/2023,17.95,,6/7/2023,4267.52
5/29/2023,17.46,,6/8/2023,4293.93
5/30/2023,17.46,,6/9/2023,4298.86
5/31/2023,17.94,,6/12/2023,4338.93
6/1/2023,15.65,,6/13/2023,4369.01
6/2/2023,14.6,,6/14/2023,4372.59
6/5/2023,14.73,,6/15/2023,4425.84
6/6/2023,13.96,,6/16/2023,4409.59
6/7/2023,13.94,,6/20/2023,4388.71
6/8/2023,13.65,,6/21/2023,4365.69
6/9/2023,13.83,,6/22/2023,4381.89
6/12/2023,15.01,,6/23/2023,4348.33
6/13/2023,14.61,,6/26/2023,4328.82
6/14/2023,13.88,,6/27/2023,4378.41
6/15/2023,14.5,,6/28/2023,4376.86
6/16/2023,13.54,,6/29/2023,4396.44
6/19/2023,14.19,,6/30/2023,4450.38
6/20/2023,13.88,,7/3/2023,4455.59
6/21/2023,13.2,,7/5/2023,4446.82
6/22/2023,12.91,,7/6/2023,4411.59
6/23/2023,13.44,,7/7/2023,4398.95
6/26/2023,14.25,,7/10/2023,4409.53
6/27/2023,13.74,,7/11/2023,4439.26
6/28/2023,13.43,,7/12/2023,4472.16
6/29/2023,13.54,,7/13/2023,4510.04
6/30/2023,13.59,,7/14/2023,4505.42
7/3/2023,13.57,,7/17/2023,4522.79
7/4/2023,13.7,,7/18/2023,4554.98
7/5/2023,14.18,,7/19/2023,4565.72
7/6/2023,15.44,,7/20/2023,4534.87
7/7/2023,14.83,,7/21/2023,4536.34
7/10/2023,15.07,,7/24/2023,4554.64
7/11/2023,14.84,,7/25/2023,4567.46
7/12/2023,13.54,,7/26/2023,4566.75
7/13/2023,13.61,,7/27/2023,4537.41
7/14/2023,13.34,,7/28/2023,4582.23
7/17/2023,13.48,,7/31/2023,4588.96
7/18/2023,13.3,,8/1/2023,4576.73
7/19/2023,13.76,,8/2/2023,4513.39
7/20/2023,13.99,,8/3/2023,4501.89
7/21/2023,13.6,,8/4/2023,4478.03
7/24/2023,13.91,,8/7/2023,4518.44
7/25/2023,13.86,,8/8/2023,4499.38
7/26/2023,13.19,,8/9/2023,4467.71
7/27/2023,14.41,,8/10/2023,4468.83
7/28/2023,13.33,,8/11/2023,4464.05
7/31/2023,13.63,,8/14/2023,4489.72
8/1/2023,13.93,,8/15/2023,4437.86
8/2/2023,16.09,,8/16/2023,4404.33
8/3/2023,15.92,,8/17/2023,4370.36
8/4/2023,17.1,,8/18/2023,4369.71
8/7/2023,15.77,,8/21/2023,4399.77
8/8/2023,15.99,,8/22/2023,4387.55
8/9/2023,15.96,,8/23/2023,4436.01
8/10/2023,15.85,,8/24/2023,4376.31
8/11/2023,14.84,,8/25/2023,4405.71
8/14/2023,14.82,,8/28/2023,4433.31
8/15/2023,16.46,,8/29/2023,4497.63
8/16/2023,16.78,,8/30/2023,4514.87
8/17/2023,17.89,,8/31/2023,4507.66
8/18/2023,17.3,,9/1/2023,4515.77
8/21/2023,17.13,,9/5/2023,4496.83
8/22/2023,16.97,,9/6/2023,4465.48
8/23/2023,15.98,,9/7/2023,4451.14
8/24/2023,17.2,,9/8/2023,4457.49
8/25/2023,15.68,,9/11/2023,4487.46
8/28/2023,15.08,,9/12/2023,4461.9
8/29/2023,14.45,,9/13/2023,4467.44
8/30/2023,13.88,,9/14/2023,4505.1
8/31/2023,13.57,,9/15/2023,4450.32
9/1/2023,13.09,,9/18/2023,4453.53
9/4/2023,13.82,,9/19/2023,4443.95
9/5/2023,14.01,,9/20/2023,4402.2
9/6/2023,14.45,,9/21/2023,4330
9/7/2023,14.4,,9/22/2023,4320.06
9/8/2023,13.84,,9/25/2023,4337.44
9/11/2023,13.8,,9/26/2023,4273.53
9/12/2023,14.23,,9/27/2023,4274.51
9/13/2023,13.48,,9/28/2023,4299.7
9/14/2023,12.82,,9/29/2023,4288.05
9/15/2023,13.79,,10/2/2023,4288.39
9/18/2023,14,,10/3/2023,4229.45
9/19/2023,14.11,,10/4/2023,4263.75
9/20/2023,15.14,,10/5/2023,4258.19
9/21/2023,17.54,,10/6/2023,4308.5
9/22/2023,17.2,,10/9/2023,4335.66
9/25/2023,16.9,,10/10/2023,4358.24
9/26/2023,18.94,,10/11/2023,4376.95
9/27/2023,18.22,,10/12/2023,4349.61
9/28/2023,17.34,,10/13/2023,4327.78
9/29/2023,17.52,,10/16/2023,4373.63
10/2/2023,17.61,,10/17/2023,4373.2
10/3/2023,19.78,,10/18/2023,4314.6
10/4/2023,18.58,,10/19/2023,4278
10/5/2023,18.49,,10/20/2023,4224.16
10/6/2023,17.45,,10/23/2023,4217.04
10/9/2023,17.7,,10/24/2023,4247.68
10/10/2023,17.03,,10/25/2023,4186.77
10/11/2023,16.09,,10/26/2023,4137.23
10/12/2023,16.69,,10/27/2023,4117.37
10/13/2023,19.32,,10/30/2023,4166.82
10/16/2023,17.21,,10/31/2023,4193.8
10/17/2023,17.88,,11/1/2023,4237.86
10/18/2023,19.22,,11/2/2023,4317.78
10/19/2023,21.4,,11/3/2023,4358.34
10/20/2023,21.71,,11/6/2023,4365.98
10/23/2023,20.37,,11/7/2023,4378.38
10/24/2023,18.97,,11/8/2023,4382.78
10/25/2023,20.19,,11/9/2023,4347.35
10/26/2023,20.68,,11/10/2023,4415.24
10/27/2023,21.27,,11/13/2023,4411.55
10/30/2023,19.75,,11/14/2023,4495.7
10/31/2023,18.14,,11/15/2023,4502.88
11/1/2023,16.87,,11/16/2023,4508.24
11/2/2023,15.66,,11/17/2023,4514.02
11/3/2023,14.91,,11/20/2023,4547.38
11/6/2023,14.89,,11/21/2023,4538.19
11/7/2023,14.81,,11/22/2023,4556.62
11/8/2023,14.45,,11/24/2023,4559.34
11/9/2023,15.29,,11/27/2023,4550.43
11/10/2023,14.17,,11/28/2023,4554.89
11/13/2023,14.76,,11/29/2023,4550.58
11/14/2023,14.16,,11/30/2023,4567.8
11/15/2023,14.18,,12/1/2023,4594.63
11/16/2023,14.32,,12/4/2023,4569.78
11/17/2023,13.8,,12/5/2023,4567.18
11/20/2023,13.41,,12/6/2023,4549.34
11/21/2023,13.35,,12/7/2023,4585.59
11/22/2023,12.85,,12/8/2023,4604.37
11/23/2023,12.8,,12/11/2023,4622.44
11/24/2023,12.46,,12/12/2023,4643.7
11/27/2023,12.69,,12/13/2023,4707.09
11/28/2023,12.69,,12/14/2023,4719.55
11/29/2023,12.98,,12/15/2023,4719.19
11/30/2023,12.92,,12/18/2023,4740.56
12/1/2023,12.63,,12/19/2023,4768.37
12/4/2023,13.08,,12/20/2023,4698.35
12/5/2023,12.85,,12/21/2023,4746.75
12/6/2023,12.97,,12/22/2023,4754.63
12/7/2023,13.06,,12/26/2023,4774.75
12/8/2023,12.35,,12/27/2023,4781.58
12/11/2023,12.63,,12/28/2023,4783.35
12/12/2023,12.07,,12/29/2023,4769.83
12/13/2023,12.19,,1/2/2024,4742.83
12/14/2023,12.48,,1/3/2024,4704.81
12/15/2023,12.28,,1/4/2024,4688.68
12/18/2023,12.56,,1/5/2024,4697.24
12/19/2023,12.53,,1/8/2024,4763.54
12/20/2023,13.67,,1/9/2024,4756.5
12/21/2023,13.65,,1/10/2024,4783.45
12/22/2023,13.03,,1/11/2024,4780.24
12/26/2023,12.99,,1/12/2024,4783.83
12/27/2023,12.43,,1/16/2024,4765.98
12/28/2023,12.47,,1/17/2024,4739.21
12/29/2023,12.45,,1/18/2024,4780.94
1/2/2024,13.2,,1/19/2024,4839.81
1/3/2024,14.04,,1/22/2024,4850.43
1/4/2024,14.13,,1/23/2024,4864.6
1/5/2024,13.35,,1/24/2024,4868.55
1/8/2024,13.08,,1/25/2024,4894.16
1/9/2024,12.76,,1/26/2024,4890.97
1/10/2024,12.69,,1/29/2024,4927.93
1/11/2024,12.44,,1/30/2024,4924.97
1/12/2024,12.7,,1/31/2024,4845.65
1/15/2024,13.25,,2/1/2024,4906.19
1/16/2024,13.84,,2/2/2024,4958.61
1/17/2024,14.79,,2/5/2024,4942.81
1/18/2024,14.13,,2/6/2024,4954.23
1/19/2024,13.3,,2/7/2024,4995.06
1/22/2024,13.19,,2/8/2024,4997.91
1/23/2024,12.55,,2/9/2024,5026.61
1/24/2024,13.14,,2/12/2024,5021.84
1/25/2024,13.45,,2/13/2024,4953.17
1/26/2024,13.26,,2/14/2024,5000.62
1/29/2024,13.6,,2/15/2024,5029.73
1/30/2024,13.31,,2/16/2024,5005.57
1/31/2024,14.35,,2/20/2024,4975.51
2/1/2024,13.88,,2/21/2024,4981.8
2/2/2024,13.85,,2/22/2024,5087.03
2/5/2024,13.67,,2/23/2024,5088.8
2/6/2024,13.06,,2/26/2024,5069.53
2/7/2024,12.83,,2/27/2024,5078.18
2/8/2024,12.79,,2/28/2024,5069.76
2/9/2024,12.93,,2/29/2024,5096.27
2/12/2024,13.93,,3/1/2024,5137.08
2/13/2024,15.85,,3/4/2024,5130.95
2/14/2024,14.38,,3/5/2024,5078.65
2/15/2024,14.01,,3/6/2024,5104.76
2/16/2024,14.24,,3/7/2024,5157.36
2/19/2024,14.71,,3/8/2024,5123.69
2/20/2024,15.42,,3/11/2024,5117.94
2/21/2024,15.34,,3/12/2024,5175.27
2/22/2024,14.54,,3/13/2024,5165.31
2/23/2024,13.75,,3/14/2024,5150.48
2/26/2024,13.74,,3/15/2024,5117.09
2/27/2024,13.43,,3/18/2024,5149.42
2/28/2024,13.84,,3/19/2024,5178.51
2/29/2024,13.4,,3/20/2024,5224.62
3/1/2024,13.11,,3/21/2024,5241.53
3/4/2024,13.49,,3/22/2024,5234.18
3/5/2024,14.46,,3/25/2024,5218.19
3/6/2024,14.5,,3/26/2024,5203.58
3/7/2024,14.44,,3/27/2024,5248.49
3/8/2024,14.74,,3/28/2024,5254.35
3/11/2024,15.22,,4/1/2024,5243.77
3/12/2024,13.84,,4/2/2024,5205.81
3/13/2024,13.75,,4/3/2024,5211.49
3/14/2024,14.4,,4/4/2024,5147.21
3/15/2024,14.41,,4/5/2024,5204.34
3/18/2024,14.33,,4/8/2024,5202.39
3/19/2024,13.82,,4/9/2024,5209.91
3/20/2024,13.04,,4/10/2024,5160.64
3/21/2024,12.92,,4/11/2024,5199.06
3/22/2024,13.06,,4/12/2024,5123.41
3/25/2024,13.19,,4/15/2024,5061.82
3/26/2024,13.24,,4/16/2024,5051.41
3/27/2024,12.78,,4/17/2024,5022.21
3/28/2024,13.01,,4/18/2024,5011.12
4/1/2024,13.65,,4/19/2024,4967.23
4/2/2024,14.61,,4/22/2024,5010.6
4/3/2024,14.33,,4/23/2024,5070.55
4/4/2024,16.35,,4/24/2024,5071.63
4/5/2024,16.03,,4/25/2024,5048.42
4/8/2024,15.19,,4/26/2024,5099.96
4/9/2024,14.98,,4/29/2024,5116.17
4/10/2024,15.8,,4/30/2024,5035.69
4/11/2024,14.91,,5/1/2024,5018.39
4/12/2024,17.31,,5/2/2024,5064.2
4/15/2024,19.23,,5/3/2024,5127.79
4/16/2024,18.4,,5/6/2024,5180.74
4/17/2024,18.21,,5/7/2024,5187.7
4/18/2024,18,,5/8/2024,5187.67
4/19/2024,18.71,,5/9/2024,5214.08
4/22/2024,16.94,,5/10/2024,5222.68
4/23/2024,15.69,,5/13/2024,5221.42
4/24/2024,15.97,,5/14/2024,5246.68
4/25/2024,15.37,,5/15/2024,5308.15
4/26/2024,15.03,,5/16/2024,5297.1
4/29/2024,14.67,,5/17/2024,5303.27
4/30/2024,15.65,,5/20/2024,5308.13
5/1/2024,15.39,,5/21/2024,5321.41
5/2/2024,14.68,,5/22/2024,5307.01
5/3/2024,13.49,,5/23/2024,5267.84
5/6/2024,13.49,,5/24/2024,5304.72
5/7/2024,13.23,,5/28/2024,5306.04
5/8/2024,13,,5/29/2024,5266.95
5/9/2024,12.69,,5/30/2024,5235.48
5/10/2024,12.55,,5/31/2024,5277.51
5/13/2024,13.6,,6/3/2024,5283.4
5/14/2024,13.42,,6/4/2024,5291.34
5/15/2024,12.45,,6/5/2024,5354.03
5/16/2024,12.42,,6/6/2024,5352.96
5/17/2024,11.99,,6/7/2024,5346.99
5/20/2024,12.15,,6/10/2024,5360.79
5/21/2024,11.86,,6/11/2024,5375.32
5/22/2024,12.29,,6/12/2024,5421.03
5/23/2024,12.77,,6/13/2024,5433.74
5/24/2024,11.93,,6/14/2024,5431.6
5/27/2024,12.36,,6/17/2024,5473.23
5/28/2024,12.92,,6/18/2024,5487.03
5/29/2024,14.28,,6/20/2024,5473.17
5/30/2024,14.47,,6/21/2024,5464.62
5/31/2024,12.92,,6/24/2024,5447.87
6/3/2024,13.11,,6/25/2024,5469.3
6/4/2024,13.16,,6/26/2024,5477.9
6/5/2024,12.63,,6/27/2024,5482.87
6/6/2024,12.58,,6/28/2024,5460.48
6/7/2024,12.22,,7/1/2024,5475.09
6/10/2024,12.74,,7/2/2024,5509.01
6/11/2024,12.85,,7/3/2024,5537.02
6/12/2024,12.04,,7/5/2024,5567.19
6/13/2024,11.94,,7/8/2024,5572.85
6/14/2024,12.66,,7/9/2024,5576.98
6/17/2024,12.75,,7/10/2024,5633.91
6/18/2024,12.3,,7/11/2024,5584.54
6/19/2024,12.48,,7/12/2024,5615.35
6/20/2024,13.28,,7/15/2024,5631.22
6/21/2024,13.2,,7/16/2024,5667.2
6/24/2024,13.33,,7/17/2024,5588.27
6/25/2024,12.84,,7/18/2024,5544.59
6/26/2024,12.55,,7/19/2024,5505
6/27/2024,12.24,,7/22/2024,5564.41
6/28/2024,12.44,,7/23/2024,5555.74
7/1/2024,12.22,,7/24/2024,5427.13
7/2/2024,12.03,,7/25/2024,5399.22
7/3/2024,12.09,,7/26/2024,5459.1
7/4/2024,12.26,,7/29/2024,5463.54
7/5/2024,12.48,,7/30/2024,5436.44
7/8/2024,12.37,,7/31/2024,5522.3
7/9/2024,12.51,,8/1/2024,5446.68
7/10/2024,12.85,,8/2/2024,5346.56
7/11/2024,12.92,,8/5/2024,5186.33
7/12/2024,12.46,,8/6/2024,5240.03
7/15/2024,13.12,,8/7/2024,5199.5
7/16/2024,13.19,,8/8/2024,5319.31
7/17/2024,14.48,,8/9/2024,5344.16
7/18/2024,15.93,,8/12/2024,5344.39
7/19/2024,16.52,,8/13/2024,5434.43
7/22/2024,14.91,,8/14/2024,5455.21
7/23/2024,14.72,,8/15/2024,5543.22
7/24/2024,18.04,,8/16/2024,5554.25
7/25/2024,18.46,,8/19/2024,5608.25
7/26/2024,16.39,,8/20/2024,5597.12
7/29/2024,16.6,,8/21/2024,5620.85
7/30/2024,17.69,,8/22/2024,5570.64
7/31/2024,16.36,,8/23/2024,5634.61
8/1/2024,18.59,,8/26/2024,5616.84
8/2/2024,23.39,,8/27/2024,5625.8
8/5/2024,38.57,,8/28/2024,5592.18
8/6/2024,27.71,,8/29/2024,5591.96
8/7/2024,27.85,,8/30/2024,5648.4
8/8/2024,23.79,,9/3/2024,5528.93
8/9/2024,20.37,,9/4/2024,5520.07
8/12/2024,20.71,,9/5/2024,5503.41
8/13/2024,18.12,,9/6/2024,5408.42
8/14/2024,16.19,,9/9/2024,5471.05
8/15/2024,15.23,,9/10/2024,5495.52
8/16/2024,14.8,,9/11/2024,5554.13
8/19/2024,14.65,,9/12/2024,5595.76
8/20/2024,15.88,,9/13/2024,5626.02
8/21/2024,16.27,,9/16/2024,5633.09
8/22/2024,17.55,,9/17/2024,5634.58
8/23/2024,15.86,,9/18/2024,5618.26
8/26/2024,16.15,,9/19/2024,5713.64
8/27/2024,15.43,,9/20/2024,5702.55
8/28/2024,17.11,,9/23/2024,5718.57
8/29/2024,15.65,,9/24/2024,5732.93
8/30/2024,15,,9/25/2024,5722.26
9/2/2024,15.55,,9/26/2024,5745.37
9/3/2024,20.72,,9/27/2024,5738.17
9/4/2024,21.32,,9/30/2024,5762.48
9/5/2024,19.9,,10/1/2024,5708.75
9/6/2024,22.38,,10/2/2024,5709.54
9/9/2024,19.45,,10/3/2024,5699.94
9/10/2024,19.08,,10/4/2024,5751.07
9/11/2024,17.69,,10/7/2024,5695.94
9/12/2024,17.07,,10/8/2024,5751.13
9/13/2024,16.56,,10/9/2024,5792.04
9/16/2024,17.14,,10/10/2024,5780.05
9/17/2024,17.61,,10/11/2024,5815.03
9/18/2024,18.23,,10/14/2024,5859.85
9/19/2024,16.33,,10/15/2024,5815.26
9/20/2024,16.15,,10/16/2024,5842.47
9/23/2024,15.89,,10/17/2024,5841.47
9/24/2024,15.39,,10/18/2024,5864.67
9/25/2024,15.41,,10/21/2024,5853.98
9/26/2024,15.37,,10/22/2024,5851.2
9/27/2024,16.96,,10/23/2024,5797.42
9/30/2024,16.73,,10/24/2024,5809.86
10/1/2024,19.26,,10/25/2024,5808.12
10/2/2024,18.9,,10/28/2024,5823.52
10/3/2024,20.49,,10/29/2024,5832.92
10/4/2024,19.21,,10/30/2024,5813.67
10/7/2024,22.64,,10/31/2024,5705.45
10/8/2024,21.42,,11/1/2024,5728.8
10/9/2024,20.86,,11/4/2024,5712.69
10/10/2024,20.93,,11/5/2024,5782.76
10/11/2024,20.46,,11/6/2024,5929.04
10/14/2024,19.7,,11/7/2024,5973.1
10/15/2024,20.64,,11/8/2024,5995.54
10/16/2024,19.58,,11/11/2024,6001.35
10/17/2024,19.11,,11/12/2024,5983.99
10/18/2024,18.03,,11/13/2024,5985.38
10/21/2024,18.37,,11/14/2024,5949.17
10/22/2024,18.2,,11/15/2024,5870.62
10/23/2024,19.24,,11/18/2024,5893.62
10/24/2024,19.08,,11/19/2024,5916.98
10/25/2024,20.33,,11/20/2024,5917.11
10/28/2024,19.8,,11/21/2024,5948.71
10/29/2024,19.34,,11/22/2024,5969.34
10/30/2024,20.35,,11/25/2024,5987.37
10/31/2024,23.16,,11/26/2024,6021.63
11/1/2024,21.88,,11/27/2024,5998.74
11/4/2024,21.98,,11/29/2024,6032.38
11/5/2024,20.49,,12/2/2024,6047.15
11/6/2024,16.27,,12/3/2024,6049.88
11/7/2024,15.2,,12/4/2024,6086.49
11/8/2024,14.94,,12/5/2024,6075.11
11/11/2024,14.97,,12/6/2024,6090.27
11/12/2024,14.71,,12/9/2024,6052.85
11/13/2024,14.02,,12/10/2024,6034.91
11/14/2024,14.31,,12/11/2024,6084.19
11/15/2024,16.14,,12/12/2024,6051.25
11/18/2024,15.58,,12/13/2024,6051.09
11/19/2024,16.35,,12/16/2024,6074.08
11/20/2024,17.16,,12/17/2024,6050.61
11/21/2024,16.87,,12/18/2024,5872.16
11/22/2024,15.24,,12/19/2024,5867.08
11/25/2024,14.6,,12/20/2024,5930.85
11/26/2024,14.1,,12/23/2024,5974.07
11/27/2024,14.1,,12/24/2024,6040.04
11/28/2024,13.9,,12/26/2024,6037.59
11/29/2024,13.51,,12/27/2024,5970.84
12/2/2024,13.34,,12/30/2024,5906.94
12/3/2024,13.3,,12/31/2024,5881.63
12/4/2024,13.45,,1/2/2025,5868.55
12/5/2024,13.54,,1/3/2025,5942.47
12/6/2024,12.77,,1/6/2025,5975.38
12/9/2024,14.19,,1/7/2025,5909.03
12/10/2024,14.18,,1/8/2025,5918.25
12/11/2024,13.58,,1/10/2025,5827.04
12/12/2024,13.92,,1/13/2025,5836.22
12/13/2024,13.81,,1/14/2025,5842.91
12/16/2024,14.69,,1/15/2025,5949.91
12/17/2024,15.87,,1/16/2025,5937.34
12/18/2024,27.62,,1/17/2025,5996.66
12/19/2024,24.09,,1/21/2025,6049.24
12/20/2024,18.36,,1/22/2025,6086.37
12/23/2024,16.78,,1/23/2025,6118.71
12/24/2024,14.27,,1/24/2025,6101.24
12/26/2024,14.73,,1/27/2025,6012.28
12/27/2024,15.95,,1/28/2025,6067.7
12/30/2024,17.4,,1/29/2025,6039.31
12/31/2024,17.35,,1/30/2025,6071.17
1/2/2025,17.93,,1/31/2025,6040.53
1/3/2025,16.13,,2/3/2025,5994.57
1/6/2025,16.04,,2/4/2025,6037.88
1/7/2025,17.82,,2/5/2025,6061.48
1/8/2025,17.7,,2/6/2025,6083.57
1/9/2025,18.07,,2/7/2025,6025.99
1/10/2025,19.54,,2/10/2025,6066.44
1/13/2025,19.19,,2/11/2025,6068.5
1/14/2025,18.71,,2/12/2025,6051.97
1/15/2025,16.12,,2/13/2025,6115.07
1/16/2025,16.6,,2/14/2025,6114.63
1/17/2025,15.97,,2/18/2025,6129.58
1/20/2025,15.81,,2/19/2025,6144.15
1/21/2025,15.06,,2/20/2025,6117.52
1/22/2025,15.1,,2/21/2025,6013.13
1/23/2025,15.02,,2/24/2025,5983.25
1/24/2025,14.85,,2/25/2025,5955.25
1/27/2025,17.9,,2/26/2025,5956.06
1/28/2025,16.41,,2/27/2025,5861.57
1/29/2025,16.56,,2/28/2025,5954.5
1/30/2025,15.84,,3/3/2025,5849.72
1/31/2025,16.43,,3/4/2025,5778.15
2/3/2025,18.62,,3/5/2025,5842.63
2/4/2025,17.21,,3/6/2025,5738.52
2/5/2025,15.77,,3/7/2025,5770.2
2/6/2025,15.5,,3/10/2025,5614.56
2/7/2025,16.54,,3/11/2025,5572.07
2/10/2025,15.81,,3/12/2025,5599.3
2/11/2025,16.02,,3/13/2025,5521.52
2/12/2025,15.89,,3/14/2025,5638.94
2/13/2025,15.1,,3/17/2025,5675.12
2/14/2025,14.77,,3/18/2025,5614.66
2/17/2025,15.37,,3/19/2025,5675.29
2/18/2025,15.35,,3/20/2025,5662.89
2/19/2025,15.27,,3/21/2025,5667.56
2/20/2025,15.66,,3/24/2025,5767.57
2/21/2025,18.21,,3/25/2025,5776.65
2/24/2025,18.98,,3/26/2025,5712.2
2/25/2025,19.43,,3/27/2025,5693.31
2/26/2025,19.1,,3/28/2025,5580.94
2/27/2025,21.13,,3/31/2025,5611.85
2/28/2025,19.63,,4/1/2025,5633.07
3/3/2025,22.78,,4/2/2025,5670.97
3/4/2025,23.51,,4/3/2025,5396.52
3/5/2025,21.93,,4/4/2025,5074.08
3/6/2025,24.87,,4/7/2025,5062.25
3/7/2025,23.37,,4/8/2025,4982.77
3/10/2025,27.86,,4/9/2025,5456.9
3/11/2025,26.92,,4/10/2025,5268.05
3/12/2025,24.23,,4/11/2025,5363.36
3/13/2025,24.66,,4/14/2025,5405.97
